14512.195 1.0
14634.146 1.0
14756.098 3.0
14878.049 2.0
15000.0 9.0
15121.951 13.0
15243.902 17.0
15365.854 27.0
15487.805 29.0
15609.756 49.0
15731.707 67.0
15853.658 92.0
15975.609 148.0
16097.561 147.0
16219.512 182.0
16341.464 119.0
16463.414 66.0
16585.365 53.0
16707.316 23.0
16829.268 13.0
16951.219 8.0
17073.17 8.0
17195.121 7.0
17317.072 8.0
17439.023 4.0
17560.977 6.0
17682.928 5.0
17804.879 4.0
17926.83 4.0
